zone,forecaster,lead,stratum,n_at_risk,n_onset,onset_rate,onset_auc,pod,pofd,far,sedi
beaufort,pnt_persistence,6,all,236,20,0.0847457627118644,0.6431712962962962,0.7,0.4305555555555556,0.8691588785046729,0.37987960266977655
beaufort,pnt_persistence,6,pre2014,114,9,0.07894736842105263,0.5698412698412698,0.6666666666666666,0.49523809523809526,0.896551724137931,0.24639495726544386
beaufort,pnt_persistence,6,post2014,122,11,0.09016393442622951,0.6936936936936937,0.7272727272727273,0.36936936936936937,0.8367346938775511,0.4929709348317314
chukchi,climatology,1,all,222,25,0.11261261261261261,0.7261928934010153,0.56,0.18781725888324874,0.7254901960784313,0.5197678457950847
chukchi,climatology,1,pre2014,113,13,0.11504424778761062,0.7584615384615385,0.5384615384615384,0.18,0.72,0.5053725769700059
chukchi,climatology,1,post2014,109,12,0.11009174311926606,0.6713917525773198,0.5833333333333334,0.1958762886597938,0.7307692307692307,0.5359735717516625
chukchi,climatology,2,all,221,25,0.11312217194570136,0.7210204081632654,0.56,0.17346938775510204,0.7083333333333334,0.5322504492440553
chukchi,climatology,2,pre2014,112,13,0.11607142857142858,0.7474747474747475,0.5384615384615384,0.15151515151515152,0.6818181818181818,0.5309294046773668
chukchi,climatology,2,post2014,109,12,0.11009174311926606,0.668384879725086,0.5833333333333334,0.1958762886597938,0.7307692307692307,0.5359735717516625
chukchi,climatology,3,all,220,25,0.11363636363636363,0.7249230769230768,0.56,0.18461538461538463,0.72,0.5310136001268706
chukchi,climatology,3,pre2014,111,13,0.11711711711711711,0.7523547880690737,0.5384615384615384,0.17346938775510204,0.7083333333333334,0.5286305891219436
chukchi,climatology,3,post2014,109,12,0.11009174311926606,0.6739690721649486,0.5833333333333334,0.1958762886597938,0.7307692307692307,0.5359735717516625
chukchi,climatology,6,all,218,24,0.11009174311926606,0.731421821305842,0.5833333333333334,0.18556701030927836,0.72,0.5427323935257613
chukchi,climatology,6,pre2014,109,12,0.11009174311926606,0.7757731958762887,0.5833333333333334,0.15463917525773196,0.6818181818181818,0.5900469140882607
chukchi,climatology,6,post2014,109,12,0.11009174311926606,0.6726804123711341,0.5833333333333334,0.21649484536082475,0.75,0.5088964282576967
chukchi,damped_persistence,1,all,222,25,0.11261261261261261,0.6557360406091371,0.56,0.4365482233502538,0.86,0.17705555095213169
chukchi,damped_persistence,1,pre2014,113,13,0.11504424778761062,0.5892307692307692,0.5384615384615384,0.55,0.8870967741935484,-0.016682368507314322
chukchi,damped_persistence,1,post2014,109,12,0.11009174311926606,0.7010309278350515,0.5833333333333334,0.31958762886597936,0.8157894736842105,0.3714451284937143
chukchi,damped_persistence,2,all,221,25,0.11312217194570136,0.6277551020408163,0.6,0.5408163265306123,0.8760330578512396,0.07106210734938419
chukchi,damped_persistence,2,pre2014,112,13,0.11607142857142858,0.5454545454545454,0.46153846153846156,0.5656565656565656,0.9032258064516129,-0.17839767846712234
chukchi,damped_persistence,2,post2014,109,12,0.11009174311926606,0.6812714776632303,0.75,0.5154639175257731,0.847457627118644,0.33866701803709925
chukchi,damped_persistence,3,all,220,25,0.11363636363636363,0.6166153846153846,0.64,0.5641025641025641,0.873015873015873,0.11796895968257623
chukchi,damped_persistence,3,pre2014,111,13,0.11711711711711711,0.5392464678178963,0.5384615384615384,0.5816326530612245,0.890625,-0.047704388375634475
chukchi,damped_persistence,3,post2014,109,12,0.11009174311926606,0.6769759450171822,0.75,0.5463917525773195,0.8548387096774194,0.29733943788131517
chukchi,damped_persistence,6,all,218,24,0.11009174311926606,0.6743986254295533,0.5833333333333334,0.30927835051546393,0.8108108108108109,0.37842088198919194
chukchi,damped_persistence,6,pre2014,109,12,0.11009174311926606,0.6855670103092784,0.5833333333333334,0.2268041237113402,0.7586206896551724,0.49532210807227156
chukchi,damped_persistence,6,post2014,109,12,0.11009174311926606,0.6537800687285223,0.5833333333333334,0.3917525773195876,0.8444444444444444,0.27254754417943383
chukchi,hurdle,1,all,222,25,0.11261261261261261,0.6847715736040609,0.32,0.116751269035533,0.7419354838709677,0.2967837900429385
chukchi,hurdle,1,pre2014,113,13,0.11504424778761062,0.7003846153846154,0.46153846153846156,0.21,0.7777777777777778,0.33751823671799275
chukchi,hurdle,1,post2014,109,12,0.11009174311926606,0.7302405498281787,0.16666666666666666,0.020618556701030927,0.5,0.3831021658978185
chukchi,hurdle,2,all,221,25,0.11312217194570136,0.7002040816326531,0.24,0.12244897959183673,0.8,0.29551724846889893
chukchi,hurdle,2,pre2014,112,13,0.11607142857142858,0.6787101787101787,0.3076923076923077,0.18181818181818182,0.8181818181818182,0.2766963062762198
chukchi,hurdle,2,post2014,109,12,0.11009174311926606,0.7422680412371134,0.16666666666666666,0.061855670103092786,0.75,0.33243355101110045
chukchi,hurdle,3,all,220,25,0.11363636363636363,0.6821538461538461,0.48,0.2512820512820513,0.8032786885245902,0.18838093344269624
chukchi,hurdle,3,pre2014,111,13,0.11711711711711711,0.6295133437990581,0.46153846153846156,0.336734693877551,0.8461538461538461,0.16276807824678519
chukchi,hurdle,3,post2014,109,12,0.11009174311926606,0.7268041237113402,0.5,0.16494845360824742,0.7272727272727273,0.2205255378130678
chukchi,hurdle,6,all,218,24,0.11009174311926606,0.6690292096219932,0.4166666666666667,0.27835051546391754,0.84375,0.17323652859000033
chukchi,hurdle,6,pre2014,109,12,0.11009174311926606,0.7074742268041238,0.5833333333333334,0.3402061855670103,0.825,0.31521380695688866
chukchi,hurdle,6,post2014,109,12,0.11009174311926606,0.6262886597938144,0.25,0.21649484536082475,0.875,0.13163587513685077
chukchi,lim_cs,1,all,222,25,0.11261261261261261,0.7371573604060914,0.6,0.2639593908629442,0.7761194029850746,0.46678633026066246
chukchi,lim_cs,1,pre2014,113,13,0.11504424778761062,0.6338461538461537,0.5384615384615384,0.37,0.8409090909090909,0.24095609562388873
chukchi,lim_cs,1,post2014,109,12,0.11009174311926606,0.793384879725086,0.6666666666666666,0.15463917525773196,0.6521739130434783,0.6758968021438826
chukchi,lim_cs,2,all,221,25,0.11312217194570136,0.6780612244897959,0.44,0.2653061224489796,0.8253968253968254,0.24091255417288074
chukchi,lim_cs,2,pre2014,112,13,0.11607142857142858,0.6491841491841492,0.46153846153846156,0.31313131313131315,0.8378378378378378,0.18609788085548254
chukchi,lim_cs,2,post2014,109,12,0.11009174311926606,0.7190721649484537,0.4166666666666667,0.21649484536082475,0.8076923076923077,0.297851504834745
chukchi,lim_cs,3,all,220,25,0.11363636363636363,0.6529230769230768,0.28,0.2153846153846154,0.8571428571428571,0.10306879355647841
chukchi,lim_cs,3,pre2014,111,13,0.11711711711711711,0.5557299843014128,0.15384615384615385,0.22448979591836735,0.9166666666666666,-0.12280309243216962
chukchi,lim_cs,3,post2014,109,12,0.11009174311926606,0.7396907216494846,0.4166666666666667,0.20618556701030927,0.8,0.313737983980054
chukchi,lim_cs,6,all,218,24,0.11009174311926606,0.569372852233677,0.25,0.22164948453608246,0.8775510204081632,0.037434354156637276
chukchi,lim_cs,6,pre2014,109,12,0.11009174311926606,0.5051546391752577,0.08333333333333333,0.12371134020618557,0.9230769230769231,-0.11258480998070843
chukchi,lim_cs,6,post2014,109,12,0.11009174311926606,0.6357388316151202,0.4166666666666667,0.31958762886597936,0.8611111111111112,0.14257154267055247
chukchi,lim_ice,1,all,222,25,0.11261261261261261,0.6099492385786801,0.88,0.6700507614213198,0.8571428571428571,0.33489322109717684
chukchi,lim_ice,1,pre2014,113,13,0.11504424778761062,0.6361538461538462,0.8461538461538461,0.51,0.8225806451612904,0.4741240189124627
chukchi,lim_ice,1,post2014,109,12,0.11009174311926606,0.636168384879725,0.9166666666666666,0.8350515463917526,0.8804347826086957,0.1703959952930486
chukchi,lim_ice,2,all,221,25,0.11312217194570136,0.5647959183673469,0.72,0.6122448979591837,0.8695652173913043,0.2559884447042432
chukchi,lim_ice,2,pre2014,112,13,0.11607142857142858,0.62004662004662,0.5384615384615384,0.35353535353535354,0.8333333333333334,0.41686225575591135
chukchi,lim_ice,2,post2014,109,12,0.11009174311926606,0.6078178694158076,0.9166666666666666,0.8762886597938144,0.8854166666666666,0.09181699521999095
chukchi,lim_ice,3,all,220,25,0.11363636363636363,0.5397948717948718,0.68,0.6564102564102564,0.8827586206896552,-0.043173890261789284
chukchi,lim_ice,3,pre2014,111,13,0.11711711711711711,0.4901883830455259,0.38461538461538464,0.3673469387755102,0.8780487804878049,-0.17115070000055752
chukchi,lim_ice,3,post2014,109,12,0.11009174311926606,0.7233676975945017,1.0,0.9484536082474226,0.8846153846153846,0.6817279710891351
chukchi,lim_ice,6,all,218,24,0.11009174311926606,0.5259879725085911,0.5833333333333334,0.5721649484536082,0.888,-0.020892890734583797
chukchi,lim_ice,6,pre2014,109,12,0.11009174311926606,0.48152920962199314,0.16666666666666666,0.1958762886597938,0.9047619047619048,-0.21410528330342765
chukchi,lim_ice,6,post2014,109,12,0.11009174311926606,0.654639175257732,1.0,0.9484536082474226,0.8846153846153846,0.6476980309108338
chukchi,lim_k10,1,all,222,25,0.11261261261261261,0.6251776649746191,0.64,0.38578680203045684,0.8260869565217391,0.3374322502566724
chukchi,lim_k10,1,pre2014,113,13,0.11504424778761062,0.5176923076923077,0.8461538461538461,0.61,0.8472222222222222,0.3487467946289926
chukchi,lim_k10,1,post2014,109,12,0.11009174311926606,0.6804123711340205,0.4166666666666667,0.15463917525773196,0.75,0.3458173383711088
chukchi,lim_k10,2,all,221,25,0.11312217194570136,0.5625510204081633,0.56,0.42857142857142855,0.8571428571428571,0.18025266482644065
chukchi,lim_k10,2,pre2014,112,13,0.11607142857142858,0.5244755244755245,0.6153846153846154,0.494949494949495,0.8596491228070176,0.08693063918394886
chukchi,lim_k10,2,post2014,109,12,0.11009174311926606,0.6151202749140894,0.5,0.36082474226804123,0.8536585365853658,0.3010381078307936
chukchi,lim_k10,3,all,220,25,0.11363636363636363,0.5721025641025641,0.72,0.5692307692307692,0.8604651162790697,0.1763384700507635
chukchi,lim_k10,3,pre2014,111,13,0.11711711711711711,0.44152276295133436,0.5384615384615384,0.6122448979591837,0.8955223880597015,-0.14328441542550277
chukchi,lim_k10,3,post2014,109,12,0.11009174311926606,0.6847079037800687,0.9166666666666666,0.5257731958762887,0.8225806451612904,0.6314465365891817
chukchi,lim_k10,6,all,218,24,0.11009174311926606,0.45017182130584193,0.75,0.7577319587628866,0.8909090909090909,0.04738774562578743
chukchi,lim_k10,6,pre2014,109,12,0.11009174311926606,0.443298969072165,0.5,0.6288659793814433,0.9104477611940298,-0.08166644656643893
chukchi,lim_k10,6,post2014,109,12,0.11009174311926606,0.42353951890034364,1.0,0.8865979381443299,0.8775510204081632,0.7194288568398928
chukchi,lim_k12,1,all,222,25,0.11261261261261261,0.6150253807106599,0.44,0.3197969543147208,0.8513513513513513,0.21689583671343948
chukchi,lim_k12,1,pre2014,113,13,0.11504424778761062,0.5123076923076924,0.46153846153846156,0.38,0.8636363636363636,0.21267129023467982
chukchi,lim_k12,1,post2014,109,12,0.11009174311926606,0.6855670103092784,0.4166666666666667,0.25773195876288657,0.8333333333333334,0.21954872848628681
chukchi,lim_k12,2,all,221,25,0.11312217194570136,0.6027551020408164,0.48,0.3622448979591837,0.8554216867469879,0.16079934341335322
chukchi,lim_k12,2,pre2014,112,13,0.11607142857142858,0.5567210567210568,0.46153846153846156,0.32323232323232326,0.8421052631578947,0.23567826737471675
chukchi,lim_k12,2,post2014,109,12,0.11009174311926606,0.6408934707903781,0.5,0.4020618556701031,0.8666666666666667,0.08177393694443467
chukchi,lim_k12,3,all,220,25,0.11363636363636363,0.558871794871795,0.52,0.46153846153846156,0.8737864077669902,0.07111770118223402
chukchi,lim_k12,3,pre2014,111,13,0.11711711711711711,0.4976452119309262,0.23076923076923078,0.2857142857142857,0.9032258064516129,-0.13918551503006507
chukchi,lim_k12,3,post2014,109,12,0.11009174311926606,0.6151202749140894,0.8333333333333334,0.6391752577319587,0.8611111111111112,0.3294125326077585
chukchi,lim_k12,6,all,218,24,0.11009174311926606,0.5165378006872852,0.7083333333333334,0.6907216494845361,0.8874172185430463,0.13598733262241197
chukchi,lim_k12,6,pre2014,109,12,0.11009174311926606,0.4690721649484536,0.4166666666666667,0.5154639175257731,0.9090909090909091,-0.1707947475380941
chukchi,lim_k12,6,post2014,109,12,0.11009174311926606,0.4879725085910653,1.0,0.865979381443299,0.875,0.7393831285479366
chukchi,lim_k15,1,all,222,25,0.11261261261261261,0.6877157360406091,0.64,0.3147208121827411,0.7948717948717948,0.49449670276674834
chukchi,lim_k15,1,pre2014,113,13,0.11504424778761062,0.5338461538461539,0.5384615384615384,0.4,0.851063829787234,0.2915720551784796
chukchi,lim_k15,1,post2014,109,12,0.11009174311926606,0.7568728522336771,0.75,0.2268041237113402,0.7096774193548387,0.6808632336281563
chukchi,lim_k15,2,all,221,25,0.11312217194570136,0.5875510204081633,0.52,0.33163265306122447,0.8333333333333334,0.38899771512041226
chukchi,lim_k15,2,pre2014,112,13,0.11607142857142858,0.5664335664335665,0.38461538461538464,0.29292929292929293,0.8529411764705882,0.36802482483822524
chukchi,lim_k15,2,post2014,109,12,0.11009174311926606,0.6194158075601375,0.6666666666666666,0.3711340206185567,0.8181818181818182,0.412456288808299
chukchi,lim_k15,3,all,220,25,0.11363636363636363,0.5071794871794871,0.6,0.4666666666666667,0.8584905660377359,0.11370896681667504
chukchi,lim_k15,3,pre2014,111,13,0.11711711711711711,0.41091051805337525,0.3076923076923077,0.25510204081632654,0.8620689655172413,-0.07182184493461787
chukchi,lim_k15,3,post2014,109,12,0.11009174311926606,0.5738831615120275,0.9166666666666666,0.6804123711340206,0.8571428571428571,0.4007683631930226
chukchi,lim_k15,6,all,218,24,0.11009174311926606,0.5313573883161512,0.75,0.711340206185567,0.8846153846153846,0.12786185920932522
chukchi,lim_k15,6,pre2014,109,12,0.11009174311926606,0.41967353951890035,0.5,0.6185567010309279,0.9090909090909091,-0.28899188884556926
chukchi,lim_k15,6,post2014,109,12,0.11009174311926606,0.5369415807560137,1.0,0.8041237113402062,0.8666666666666667,0.7918417642305077
chukchi,lim_k8,1,all,222,25,0.11261261261261261,0.6742131979695432,0.64,0.40609137055837563,0.8333333333333334,0.3100475435808819
chukchi,lim_k8,1,pre2014,113,13,0.11504424778761062,0.5934615384615385,0.6923076923076923,0.56,0.8615384615384616,0.19332663318569301
chukchi,lim_k8,1,post2014,109,12,0.11009174311926606,0.743127147766323,0.5833333333333334,0.24742268041237114,0.7741935483870968,0.4406857563126839
chukchi,lim_k8,2,all,221,25,0.11312217194570136,0.626734693877551,0.56,0.3673469387755102,0.8372093023255814,0.173897296401999
chukchi,lim_k8,2,pre2014,112,13,0.11607142857142858,0.5384615384615384,0.46153846153846156,0.37373737373737376,0.8604651162790697,0.06862148472160372
chukchi,lim_k8,2,post2014,109,12,0.11009174311926606,0.6812714776632303,0.6666666666666666,0.36082474226804123,0.813953488372093,0.3310338282576252
chukchi,lim_k8,3,all,220,25,0.11363636363636363,0.5732307692307693,0.76,0.6717948717948717,0.8733333333333333,0.05052021950124493
chukchi,lim_k8,3,pre2014,111,13,0.11711711711711711,0.4313186813186813,0.6153846153846154,0.7346938775510204,0.9,-0.30207704401331503
chukchi,lim_k8,3,post2014,109,12,0.11009174311926606,0.6640893470790378,0.9166666666666666,0.6082474226804123,0.8428571428571429,0.5122872397747539
chukchi,lim_k8,6,all,218,24,0.11009174311926606,0.5071950171821306,0.75,0.7319587628865979,0.8875,0.07208396945999875
chukchi,lim_k8,6,pre2014,109,12,0.11009174311926606,0.4703608247422681,0.5,0.6082474226804123,0.9076923076923077,-0.08166644656643893
chukchi,lim_k8,6,post2014,109,12,0.11009174311926606,0.4914089347079038,1.0,0.8556701030927835,0.8736842105263158,0.7566291167887016
chukchi,persistence,1,all,222,25,0.11261261261261261,0.6623350253807108,0.72,0.5532994923857868,0.8582677165354331,0.24354906869914159
chukchi,persistence,1,pre2014,113,13,0.11504424778761062,0.676923076923077,0.6923076923076923,0.62,0.8732394366197183,0.1074137812395547
chukchi,persistence,1,post2014,109,12,0.11009174311926606,0.6340206185567011,0.75,0.4845360824742268,0.8392857142857143,0.37909223830512595
chukchi,persistence,2,all,221,25,0.11312217194570136,0.6197959183673469,0.88,0.8367346938775511,0.8817204301075269,0.15725114979182944
chukchi,persistence,2,pre2014,112,13,0.11607142857142858,0.5765345765345765,0.7692307692307693,0.7878787878787878,0.8863636363636364,0.06845650571756923
chukchi,persistence,2,post2014,109,12,0.11009174311926606,0.6967353951890034,1.0,0.8865979381443299,0.8775510204081632,0.7298009732805496
chukchi,persistence,3,all,220,25,0.11363636363636363,0.6034871794871794,0.96,0.8974358974358975,0.8793969849246231,0.17873661500523494
chukchi,persistence,3,pre2014,111,13,0.11711711711711711,0.554160125588697,0.9230769230769231,0.8877551020408163,0.8787878787878788,0.08420185699253628
chukchi,persistence,3,post2014,109,12,0.11009174311926606,0.6786941580756014,1.0,0.9072164948453608,0.88,0.7081113453765479
chukchi,persistence,6,all,218,24,0.11009174311926606,0.5578823024054983,0.9583333333333334,0.8711340206185567,0.8802083333333334,0.22643713755212314
chukchi,persistence,6,pre2014,109,12,0.11009174311926606,0.48281786941580757,0.9166666666666666,0.8969072164948454,0.8877551020408163,0.047361095129676255
chukchi,persistence,6,post2014,109,12,0.11009174311926606,0.5859106529209622,1.0,0.845360824742268,0.8723404255319149,0.7644615198226301
chukchi,pnt_persistence,1,all,222,25,0.11261261261261261,0.7766497461928935,0.44,0.08121827411167512,0.5925925925925926,0.5467167756385173
chukchi,pnt_persistence,1,pre2014,113,13,0.11504424778761062,0.8392307692307692,0.5384615384615384,0.1,0.5882352941176471,0.618754515125131
chukchi,pnt_persistence,1,post2014,109,12,0.11009174311926606,0.7070446735395189,0.3333333333333333,0.061855670103092786,0.6,0.465642049585003
chukchi,pnt_persistence,2,all,221,25,0.11312217194570136,0.6416326530612245,0.52,0.2193877551020408,0.7678571428571429,0.428005110238331
chukchi,pnt_persistence,2,pre2014,112,13,0.11607142857142858,0.7156177156177156,0.5384615384615384,0.21212121212121213,0.75,0.46093290859767966
chukchi,pnt_persistence,2,post2014,109,12,0.11009174311926606,0.5498281786941581,0.5,0.2268041237113402,0.7857142857142857,0.3921882989185426
chukchi,pnt_persistence,3,all,220,25,0.11363636363636363,0.6174358974358974,0.52,0.3435897435897436,0.8375,0.2528108793891847
chukchi,pnt_persistence,3,pre2014,111,13,0.11711711711711711,0.6715070643642072,0.5384615384615384,0.336734693877551,0.825,0.2877734047550278
chukchi,pnt_persistence,3,post2014,109,12,0.11009174311926606,0.5322164948453608,0.5,0.35051546391752575,0.85,0.2151872403880326
chukchi,pnt_persistence,6,all,218,24,0.11009174311926606,0.548754295532646,0.625,0.4793814432989691,0.8611111111111112,0.20901104210942772
chukchi,pnt_persistence,6,pre2014,109,12,0.11009174311926606,0.5489690721649485,0.5,0.4536082474226804,0.88,0.06691354559397632
chukchi,pnt_persistence,6,post2014,109,12,0.11009174311926606,0.5360824742268042,0.75,0.5051546391752577,0.8448275862068966,0.3522418880865181
egoa,climatology,1,all,234,14,0.05982905982905983,0.5282467532467532,0.5,0.41363636363636364,0.9285714285714286,0.1114100863460014
egoa,climatology,1,pre2014,126,5,0.03968253968253968,0.4132231404958677,0.4,0.4793388429752066,0.9666666666666667,-0.12646230535617367
egoa,climatology,1,post2014,108,9,0.08333333333333333,0.6419753086419753,0.5555555555555556,0.3333333333333333,0.868421052631579,0.24517940496187154
egoa,climatology,2,all,233,14,0.060085836909871244,0.54044357469015,0.5,0.365296803652968,0.9195402298850575,0.20998849063338118
egoa,climatology,2,pre2014,125,5,0.04,0.42000000000000004,0.4,0.43333333333333335,0.9629629629629629,-0.08453154374266252
egoa,climatology,2,post2014,108,9,0.08333333333333333,0.6599326599326599,0.5555555555555556,0.2828282828282828,0.8484848484848485,0.3561337551227532
egoa,climatology,3,all,232,14,0.0603448275862069,0.526867627785059,0.5,0.5779816513761468,0.9473684210526315,0.0595497845807071
egoa,climatology,3,pre2014,124,5,0.04032258064516129,0.4016806722689076,0.4,0.5462184873949579,0.9701492537313433,-0.13814130730325108
egoa,climatology,3,post2014,108,9,0.08333333333333333,0.6363636363636362,0.5555555555555556,0.6161616161616161,0.9242424242424242,0.1451557834857055
egoa,climatology,6,all,229,14,0.0611353711790393,0.5280730897009966,0.5,0.5023255813953489,0.9391304347826087,-0.023485053345986814
egoa,climatology,6,pre2014,121,5,0.04132231404958678,0.4206896551724138,0.4,0.49137931034482757,0.9661016949152542,-0.16857027565413446
egoa,climatology,6,post2014,108,9,0.08333333333333333,0.6296296296296297,0.5555555555555556,0.5151515151515151,0.9107142857142857,0.32643751788427633
egoa,damped_persistence,1,all,234,14,0.05982905982905983,0.8011363636363636,0.21428571428571427,0.01818181818181818,0.5714285714285714,0.4405101611471131
egoa,damped_persistence,1,pre2014,126,5,0.03968253968253968,0.7231404958677685,0.2,0.01652892561983471,0.6666666666666666,0.4114911362525199
egoa,damped_persistence,1,post2014,108,9,0.08333333333333333,0.9023569023569022,0.2222222222222222,0.020202020202020204,0.5,0.462998548879784
egoa,damped_persistence,2,all,233,14,0.060085836909871244,0.6030658838878018,0.2857142857142857,0.0776255707762557,0.8095238095238095,0.35858871062694253
egoa,damped_persistence,2,pre2014,125,5,0.04,0.325,0.0,0.09166666666666666,1.0,-0.7161411320230037
egoa,damped_persistence,2,post2014,108,9,0.08333333333333333,0.7744107744107744,0.4444444444444444,0.06060606060606061,0.6,0.5903714013697812
egoa,damped_persistence,3,all,232,14,0.0603448275862069,0.6828309305373526,0.35714285714285715,0.12844036697247707,0.8484848484848485,0.3873571754387317
egoa,damped_persistence,3,pre2014,124,5,0.04032258064516129,0.373109243697479,0.0,0.13445378151260504,1.0,-0.7257201138221817
egoa,damped_persistence,3,post2014,108,9,0.08333333333333333,0.8271604938271604,0.5555555555555556,0.12121212121212122,0.7058823529411765,0.605843623890119
egoa,damped_persistence,6,all,229,14,0.0611353711790393,0.6694352159468439,0.5,0.3767441860465116,0.9204545454545454,0.16418016783987582
egoa,damped_persistence,6,pre2014,121,5,0.04132231404958678,0.3948275862068965,0.4,0.5172413793103449,0.967741935483871,-0.1807491391830248
egoa,damped_persistence,6,post2014,108,9,0.08333333333333333,0.8237934904601572,0.5555555555555556,0.21212121212121213,0.8076923076923077,0.5970021548357304
egoa,hurdle,1,all,234,14,0.05982905982905983,0.7258116883116883,0.07142857142857142,0.004545454545454545,0.5,0.34816927358334865
egoa,hurdle,1,pre2014,126,5,0.03968253968253968,0.7818181818181819,0.0,0.008264462809917356,1.0,-0.48486634383716126
egoa,hurdle,1,post2014,108,9,0.08333333333333333,0.8911335578002244,0.1111111111111111,0.0,0.0,0.7275691434293359
egoa,hurdle,2,all,233,14,0.060085836909871244,0.7025440313111546,0.07142857142857142,0.0228310502283105,0.8333333333333334,0.33285590596630893
egoa,hurdle,2,pre2014,125,5,0.04,0.6783333333333333,0.0,0.016666666666666666,1.0,-0.5432116386915015
egoa,hurdle,2,post2014,108,9,0.08333333333333333,0.8294051627384961,0.1111111111111111,0.030303030303030304,0.75,0.41891174282357607
egoa,hurdle,3,all,232,14,0.0603448275862069,0.7060943643512451,0.2857142857142857,0.14678899082568808,0.8888888888888888,0.2729959122400604
egoa,hurdle,3,pre2014,124,5,0.04032258064516129,0.6823529411764706,0.2,0.2184873949579832,0.9629629629629629,0.0409829315950051
egoa,hurdle,3,post2014,108,9,0.08333333333333333,0.8305274971941639,0.3333333333333333,0.06060606060606061,0.6666666666666666,0.4685840871385449
egoa,hurdle,6,all,229,14,0.0611353711790393,0.6812292358803986,0.7142857142857143,0.4697674418604651,0.9099099099099099,0.266922280026122
egoa,hurdle,6,pre2014,121,5,0.04132231404958678,0.613793103448276,0.8,0.6810344827586207,0.9518072289156626,0.09561529332439117
egoa,hurdle,6,post2014,108,9,0.08333333333333333,0.7586980920314254,0.6666666666666666,0.2222222222222222,0.7857142857142857,0.7035693798665487
egoa,lim_cs,1,all,234,14,0.05982905982905983,0.8272727272727273,0.42857142857142855,0.1,0.7857142857142857,0.5790947844209205
egoa,lim_cs,1,pre2014,126,5,0.03968253968253968,0.6396694214876033,0.2,0.008264462809917356,0.5,0.5124854732029894
egoa,lim_cs,1,post2014,108,9,0.08333333333333333,0.8518518518518519,0.5555555555555556,0.21212121212121213,0.8076923076923077,0.6089527183453591
egoa,lim_cs,2,all,233,14,0.060085836909871244,0.8519243313763862,0.5714285714285714,0.0821917808219178,0.6923076923076923,0.6766118293803149
egoa,lim_cs,2,pre2014,125,5,0.04,0.6733333333333333,0.2,0.008333333333333333,0.5,0.5118592589842766
egoa,lim_cs,2,post2014,108,9,0.08333333333333333,0.8888888888888888,0.7777777777777778,0.1717171717171717,0.7083333333333334,0.7626817294216035
egoa,lim_cs,3,all,232,14,0.0603448275862069,0.781127129750983,0.35714285714285715,0.09174311926605505,0.8,0.4308789729074539
egoa,lim_cs,3,pre2014,124,5,0.04032258064516129,0.7529411764705882,0.0,0.008403361344537815,1.0,-0.48620055871030965
egoa,lim_cs,3,post2014,108,9,0.08333333333333333,0.8103254769921436,0.5555555555555556,0.1919191919191919,0.7916666666666666,0.5090377945383754
egoa,lim_cs,6,all,229,14,0.0611353711790393,0.6845514950166114,0.35714285714285715,0.14883720930232558,0.8648648648648649,0.32677358838790993
egoa,lim_cs,6,pre2014,121,5,0.04132231404958678,0.5120689655172415,0.0,0.017241379310344827,1.0,-0.5461504025102194
egoa,lim_cs,6,post2014,108,9,0.08333333333333333,0.7732884399551065,0.5555555555555556,0.30303030303030304,0.8571428571428571,0.35754124917637703
egoa,lim_ice,1,all,234,14,0.05982905982905983,0.849025974025974,0.6428571428571429,0.05,0.55,0.7755217527084558
egoa,lim_ice,1,pre2014,126,5,0.03968253968253968,0.771900826446281,0.6,0.024793388429752067,0.5,0.7764202801576274
egoa,lim_ice,1,post2014,108,9,0.08333333333333333,0.9102132435465768,0.6666666666666666,0.08080808080808081,0.5714285714285714,0.7613433057293822
egoa,lim_ice,2,all,233,14,0.060085836909871244,0.7606001304631442,0.5,0.045662100456621,0.5882352941176471,0.6725825273757091
egoa,lim_ice,2,pre2014,125,5,0.04,0.5716666666666667,0.4,0.008333333333333333,0.3333333333333333,0.7028242018538052
egoa,lim_ice,2,post2014,108,9,0.08333333333333333,0.8395061728395061,0.5555555555555556,0.09090909090909091,0.6428571428571429,0.6489668672019354
egoa,lim_ice,3,all,232,14,0.0603448275862069,0.6577653997378768,0.2857142857142857,0.05963302752293578,0.7647058823529411,0.4238704552947951
egoa,lim_ice,3,pre2014,124,5,0.04032258064516129,0.4445378151260504,0.0,0.03361344537815126,1.0,-0.5798875178764384
egoa,lim_ice,3,post2014,108,9,0.08333333333333333,0.7418630751964085,0.4444444444444444,0.09090909090909091,0.6923076923076923,0.5342967724876567
egoa,lim_ice,6,all,229,14,0.0611353711790393,0.6292358803986711,0.5,0.2372093023255814,0.8793103448275862,0.39193542130003917
egoa,lim_ice,6,pre2014,121,5,0.04132231404958678,0.4137931034482759,0.4,0.2672413793103448,0.9393939393939394,0.08110271393069621
egoa,lim_ice,6,post2014,108,9,0.08333333333333333,0.7295173961840629,0.5555555555555556,0.20202020202020202,0.8,0.6089527183453591
egoa,lim_k10,1,all,234,14,0.05982905982905983,0.8175324675324674,0.5,0.04090909090909091,0.5625,0.6821615834748015
egoa,lim_k10,1,pre2014,126,5,0.03968253968253968,0.7223140495867768,0.0,0.0,,-0.0
egoa,lim_k10,1,post2014,108,9,0.08333333333333333,0.8754208754208754,0.7777777777777778,0.09090909090909091,0.5625,0.8368286823004549
egoa,lim_k10,2,all,233,14,0.060085836909871244,0.7243966079582518,0.42857142857142855,0.0547945205479452,0.6666666666666666,0.5766801468557543
